حَوْمَةٌ,اسم المرة,حَامَ,مؤنث,مفرد,
حَسْوَةٌ,اسم المرة,حَسَا,مؤنث,مفرد,
دَفْعَةٌ,اسم المرة,دَفَعَ,مؤنث,مفرد,
رَجْفَةٌ,اسم المرة,رَجَفَ,مؤنث,مفرد,
رَدَّةٌ,اسم المرة,رَدَّ,مؤنث,مفرد,
رَقْصَةٌ,اسم المرة,رَقَصَ,مؤنث,مفرد,
رَكْعَةٌ,اسم المرة,رَكَعَ,مؤنث,مفرد,
زَأْرَةٌ,اسم المرة,زَأَرَ,مؤنث,مفرد,
زَأْمَةٌ,اسم المرة,زَأَمَ,مؤنث,مفرد,
زَعْقَةٌ,اسم المرة,زَعَقَ,مؤنث,مفرد,
زَفَّةٌ,اسم المرة,زَفَّ,مؤنث,مفرد,
زَلَّةٌ,اسم المرة,زَلَّ,مؤنث,مفرد,
سَوْرَةٌ,اسم المرة,سارَ,مؤنث,مفرد,
سَقْطَةٌ,اسم المرة,سَقَطَ,مؤنث,مفرد,
شَدَّةٌ,اسم المرة,شَدَّ,مؤنث,مفرد,
شَرْبَةٌ,اسم المرة,شَرِبَ,مؤنث,مفرد,
شَعْفَةٌ,اسم المرة,شَعَفَ,مؤنث,مفرد,
شِعَافٌ,اسم المرة,شَعَفَ,مؤنث,جمع,
شَكَّةٌ,اسم المرة,شَكَّ,مؤنث,مفرد,
شَهْقَةٌ,اسم المرة,شَهَقَ,مؤنث,مفرد,
صَوْغَةٌ,اسم المرة,صَاغَ,مؤنث,مفرد,
صَدْمَةٌ,اسم المرة,صَدَمَ,مؤنث,مفرد,
صَرْعَةٌ,اسم المرة,صَرَعَ,مؤنث,مفرد,
صَفْعَةٌ,اسم المرة,صَفَعَ,مؤنث,مفرد,
صَنْعَةٌ,اسم المرة,صَنَعَ,مؤنث,مفرد,
ضَجْعَةٌ,اسم المرة,ضَجَعَ,مؤنث,مفرد,
ضَرْبَةٌ,اسم المرة,ضَرَبَ,مؤنث,مفرد,
ضَغْمَةٌ,اسم المرة,ضَغَمَ,مؤنث,مفرد,
ضَلَّةٌ,اسم المرة,ضَلَّ,مؤنث,مفرد,
ضَمَّةٌ,اسم المرة,ضَمَّ,مؤنث,مفرد,
طَبْعَةٌ,اسم المرة,طَبَعَ,مؤنث,مفرد,
طَرْحَةٌ,اسم المرة,طَرَحَ,مؤنث,مفرد,
طَرْفَةٌ,اسم المرة,طَرَفَ,مؤنث,مفرد,
طَعْنَةٌ,اسم المرة,طَعَنَ,مؤنث,مفرد,
طَعْنٌ,اسم المرة,طَعَنَ,مؤنث,جمع,
طَلَّةٌ,اسم المرة,طَلَّ,مؤنث,مفرد,
طَلْعَةٌ,اسم المرة,طَلَعَ,مؤنث,مفرد,
عَطْسَةٌ,اسم المرة,عَطَسَ,مؤنث,مفرد,
عَمْلَةٌ,اسم المرة,عَمِلَ,مؤنث,مفرد,
غَيْضَةٌ,اسم المرة,غَاضَ,مؤنث,مفرد,
غِيَاضٌ,اسم المرة,غَاضَ,مؤنث,جمع,
أَغْيَاضٌ,اسم المرة,غَاضَ,مؤنث,جمع,
غَضْبَةٌ,اسم المرة,غَضِبَ,مؤنث,مفرد,
غَفْوَةٌ,اسم المرة,غَفَا,مؤنث,مفرد,
فَيْئَةٌ,اسم المرة,فَاءَ,مؤنث,مفرد,
فَتْحَةٌ,اسم المرة,فَتَحَ,مؤنث,مفرد,
فَتْلَةٌ,اسم المرة,فَتَلَ,مؤنث,مفرد,
فَسْخَةٌ,اسم المرة,فَسَخَ,مؤنث,مفرد,
فَعْلَةٌ,اسم المرة,فَعَلَ,مؤنث,مفرد,
فَقْرَةٌ,اسم المرة,فَقَرَ,مؤنث,مفرد,
فَقْرٌ,اسم المرة,فَقَرَ,مؤنث,جمع,
فَكَّةٌ,اسم المرة,فَكَّ,مؤنث,مفرد,
فَلْكَةٌ,اسم المرة,فَلَكَ,مؤنث,مفرد,
فَلْكٌ,اسم المرة,فَلَكَ,مؤنث,جمع,
قَوْمَةٌ,اسم المرة,قَامَ,مؤنث,مفرد,
قَبْسَةٌ,اسم المرة,قَبَسَ,مؤنث,مفرد,
قَبْضَةٌ,اسم المرة,قَبَضَ,مؤنث,مفرد,
قَطْرَةٌ,اسم المرة,قَطَرَ,مؤنث,مفرد,
قَعْدَةٌ,اسم المرة,قَعَدَ,مؤنث,مفرد,
قَفْزَةٌ,اسم المرة,قَفَزَ,مؤنث,مفرد,
كَيْلَةٌ,اسم المرة,كَالَ,مؤنث,مفرد,
كَبْوَةٌ,اسم المرة,كَبَا,مؤنث,مفرد,
كَرَّةٌ,اسم المرة,كَرَّ,مؤنث,مفرد,
كَسْرَةٌ,اسم المرة,كَسَرَ,مؤنث,مفرد,
لَوْثَةٌ,اسم المرة,لاَثَ,مؤنث,مفرد,
لَوْعَةٌ,اسم المرة,لاَعَ,مؤنث,مفرد,
لَوْمَةٌ,اسم المرة,لاَمَ,مؤنث,مفرد,
لِينَةٌ,اسم المرة,لاَنَ,مؤنث,مفرد,
لَثْمَةٌ,اسم المرة,لَثَمَ,مؤنث,مفرد,
لَجَّةٌ,اسم المرة,لَـجَّ,مؤنث,مفرد,
لَحْمَةٌ,اسم المرة,لَحَمَ,مؤنث,مفرد,
لَدْغَةٌ,اسم المرة,لَدَغَ,مؤنث,مفرد,
لَطْمَةٌ,اسم المرة,لَطَمَ,مؤنث,مفرد,
لَعْنَةٌ,اسم المرة,لَعَنَ,مؤنث,مفرد,
لَفْتَةٌ,اسم المرة,لَفَتَ,مؤنث,مفرد,
لَفْظَةٌ,اسم المرة,لَفَظَ,مؤنث,مفرد,
لَقْطَةٌ,اسم المرة,لَقَطَ,مؤنث,مفرد,
لَهْفَةٌ,اسم المرة,لَهِفَ,مؤنث,مفرد,
مَيْتَةٌ,اسم المرة,مَاتَ,مؤنث,مفرد,
مَخْطَةٌ,اسم المرة,مَخَطَ,مؤنث,مفرد,
مَسْحَةٌ,اسم المرة,مَسَحَ,مؤنث,مفرد,
مَسْكَةٌ,اسم المرة,مَسَكَ,مؤنث,مفرد,
نَوْحَةٌ,اسم المرة,نَاحَ,مؤنث,مفرد,
نَوْعَةٌ,اسم المرة,نَاعَ,مؤنث,مفرد,
نَوْلَةٌ,اسم المرة,نَالَ,مؤنث,مفرد,
نَوْمَةٌ,اسم المرة,نَامَ,مؤنث,مفرد,
نَوْهَةٌ,اسم المرة,نَاهَ,مؤنث,مفرد,
نَبْرَةٌ,اسم المرة,نَبَرَ,مؤنث,مفرد,
نَجْدَةٌ,اسم المرة,نَجَدَ,NULL,NULL,
نَخْمَةٌ,اسم المرة,نَخَمَ,مؤنث,مفرد,
نَدْبَةٌ,اسم المرة,نَدَبَ,مؤنث,مفرد,
نُدُوبٌ,اسم المرة,نَدَبَ,مؤنث,جمع,
أَنْدَابٌ,اسم المرة,نَدَبَ,مؤنث,جمع,
نَدْرَةٌ,اسم المرة,نَدَرَ,مؤنث,مفرد,
نَزَّةٌ,اسم المرة,نَزَّ,مؤنث,مفرد,
نَزْوَةٌ,اسم المرة,نَزَا,مؤنث,مفرد,
نَزْعَةٌ,اسم المرة,نَزَعَ,مؤنث,مفرد,
نَزْغَةٌ,اسم المرة,نَزَغَ,مؤنث,مفرد,
نَزْلَةٌ,اسم المرة,نَزَلَ,مؤنث,مفرد,
نَشْرَةٌ,اسم المرة,نَشَرَ,مؤنث,مفرد,
نَصْبَةٌ,اسم المرة,نَصَبَ,مؤنث,مفرد,
نَطْحَةٌ,اسم المرة,نَطَحَ,مؤنث,مفرد,
نَظْرَةٌ,اسم المرة,نَظَرَ,مؤنث,مفرد,
نَعْرَةٌ,اسم المرة,نَعَرَ,مؤنث,مفرد,
نَفْثَةٌ,اسم المرة,نَفَثَ,مؤنث,مفرد,
نَفْحَةٌ,اسم المرة,نَفَحَ,مؤنث,مفرد,
نَفْخَةٌ,اسم المرة,نَفَخَ,مؤنث,مفرد,
نَفْرَةٌ,اسم المرة,نَفَرَ,مؤنث,مفرد,
نَفْطَةٌ,اسم المرة,نَفَطَ,مؤنث,مفرد,
نِفَاطٌ,اسم المرة,نَفَطَ,مؤنث,جمع,
نِقْمَةٌ,اسم المرة,نَقَمَ,مؤنث,مفرد,
نِقَمٌ,اسم المرة,نَقَمَ,مؤنث,جمع,
نَكْبَةٌ,اسم المرة,نَكَبَ,مؤنث,مفرد,
نَكْهَةٌ,اسم المرة,نَكَهَ,مؤنث,مفرد,
نَهْضَةٌ,اسم المرة,نَهَضَ,مؤنث,مفرد,
نِهَاضٌ,اسم المرة,نَهَضَ,مؤنث,جمع,
نَهْمَةٌ,اسم المرة,نَهَمَ,مؤنث,مفرد,
هَوْشَةٌ,اسم المرة,هَاشَ,مؤنث,مفرد,
هَجْمَةٌ,اسم المرة,هَجَمَ,مؤنث,مفرد,
هَدَّةٌ,اسم المرة,هَدَّ,مؤنث,مفرد,
هَدْأَةٌ,اسم المرة,هَدَأَ,مؤنث,مفرد,
هَدْيَةٌ,اسم المرة,هَدَى,مؤنث,مفرد,
هَزَّةٌ,اسم المرة,هَزَّ,مؤنث,مفرد,
هَضْبَةٌ,اسم المرة,هَضَبَ,مؤنث,مفرد,
هِضَابٌ,اسم المرة,هَضَبَ,مؤنث,جمع,
هَمْرَةٌ,اسم المرة,هَمَرَ,مؤنث,مفرد,
هَمْزَةٌ,اسم المرة,هَمَزَ,مؤنث,مفرد,
وَحْفَةٌ,اسم المرة,وَحَفَ,مؤنث,مفرد,
وِحَافٌ,اسم المرة,وَحَفَ,مؤنث,جمع,
وَخْفَةٌ,اسم المرة,وَخَفَ,مؤنث,مفرد,
وَشْمَةٌ,اسم المرة,وَشَمَ,مؤنث,مفرد,
وَصْمَةٌ,اسم المرة,وَصَمَ,مؤنث,مفرد,
وَطْأَةٌ,اسم المرة,وَطَأ,مؤنث,مفرد,
وَعْظَةٌ,اسم المرة,وَعَظَ,مؤنث,مفرد,
وَعْقَةٌ,اسم المرة,وَعَقَ,مؤنث,مفرد,
وَغْرَةٌ,اسم المرة,وَغَرَ,مؤنث,مفرد,
وَفْرَةٌ,اسم المرة,وَفَرَ,مؤنث,مفرد,
وِفَارٌ,اسم المرة,وَفَرَ,مؤنث,جمع,
وَقْبَةٌ,اسم المرة,وَقَبَ,مؤنث,مفرد,
وَقْدَةٌ,اسم المرة,وَقَدَ,مؤنث,مفرد,
وَقْعَةٌ,اسم المرة,وَقَعَ,مؤنث,مفرد,
وَقْفَةٌ,اسم المرة,وَقَفَ,مؤنث,مفرد,
أُلوهَةٌ,مصدر,ألَهَ,مؤنث,مفرد,
أُلُوهِيَّةٌ,مصدر,ألَهَ,مؤنث,مفرد,
إلْهَابٌ,مصدر,ألْهَبَ,مذكر,مفرد,
إلْهَامٌ,مصدر,ألْهَمَ,مذكر,مفرد,
إلْهَاءٌ,مصدر,ألْهَى,مذكر,مفرد,
أُمومَةٌ,مصدر,أَمَّ,مؤنث,مفرد,
إمَامَةٌ,مصدر,أمَّ,مؤنث,مفرد,
إمَاتَةٌ,مصدر,أمَاتَ,مؤنث,مفرد,
إمَاطَةٌ,مصدر,أمَاطَ,مؤنث,مفرد,
اِمْتِيازٌ,مصدر,اِمْتَازَ,مذكر,مفرد,
اِمْتِثَالٌ,مصدر,اِمْتَثَلَ,مذكر,مفرد,
اِمْتِحَانٌ,مصدر,اِمْتَحَنَ,مذكر,مفرد,
اِمْتِخَاضٌ,مصدر,اِمْتَخَضَ,مذكر,مفرد,
اِمْتِخاطٌ,مصدر,اِمْتَخَطَ,مذكر,مفرد,
اِمْتِدَادٌ,مصدر,اِمْتَدَّ,مذكر,مفرد,
اِمْتِدَاحٌ,مصدر,اِمْتَدَحَ,مذكر,مفرد,
اِمْتِراسٌ,مصدر,اِمْتَرَسَ,مذكر,مفرد,
اِمْتِنانٌ,مصدر,اِمْتَنَّ,مذكر,مفرد,
اِمْتِزَاجٌ,مصدر,اِمْتَزَجَ,مذكر,مفرد,
اِمْتِسَاكٌ,مصدر,اِمْتَسَكَ,مذكر,مفرد,
اِمْتِشَاقٌ,مصدر,اِمْتَشَقَ,مذكر,مفرد,
اِمْتِصَاصٌ,مصدر,اِمْتَصَّ,مذكر,مفرد,
اِمْتِطَاءٌ,مصدر,اِمْتَطَى,مذكر,مفرد,
إمْتَاعٌ,مصدر,أَمْتَعَ,مذكر,مفرد,
اِمْتِعَاضٌ,مصدر,اِمْتَعَضَ,مذكر,مفرد,
اِمْتِلاءٌ,مصدر,اِمْتَلأَ,مذكر,مفرد,
اِمْتِلاَكٌ,مصدر,اِمْتَلَكَ,مذكر,مفرد,
أَمْرٌ,مصدر,أَمَرَ,NULL,NULL,
اِمْتِناعٌ,مصدر,اِمْتَنَعَ,مذكر,مفرد,
اِمْتِهانٌ,مصدر,اِمْتَهَنَ,مذكر,مفرد,
اِمِّحاءٌ,مصدر,اِمَّحَى,مذكر,مفرد,
إِمْدادٌ,مصدر,أَمَدَّ,مذكر,مفرد,
مُؤَامَرَةٌ,مصدر,آمَرَ,مؤنث,مفرد,
إمَارَةٌ,مصدر,أَمَرَ,مؤنث,مفرد,
أَمْرٌ,مصدر,أَمَرَ,مذكر,مفرد,
أَوامِرُ,مصدر,أَمَرَ,مؤنث,جمع,
إِمْرارٌ,مصدر,أَمَرَّ,مذكر,مفرد,
إِمْصالٌ,مصدر,أَمْصَلَ,مذكر,مفرد,
أُمُورٌ,مصدر,أَمْصَلَ,مؤنث,جمع,
إِمْراضٌ,مصدر,أَمْرَضَ,مذكر,مفرد,
إِمْراعٌ,مصدر,أَمْرَعَ,مذكر,مفرد,
إِمْراغٌ,مصدر,أَمْرَغَ,مذكر,مفرد,
إِمْراقٌ,مصدر,أَمْرَقَ,مذكر,مفرد,
إِمْساكٌ,مصدر,أَمْسَكَ,مذكر,مفرد,
مُمْسىً,مصدر,أَمْسَى,مذكر,مفرد,
ممسوات,مصدر,أَمْسَى,مؤنث,جمع,
إِمْصاصٌ,مصدر,أَمَصَّ,مذكر,مفرد,
إِمْلاحٌ,مصدر,أَمْلَحَ,مذكر,مفرد,
إِمْضاغٌ,مصدر,أَمْضَغَ,مذكر,مفرد,
إِمْضاءٌ,مصدر,أَمْضى,مذكر,مفرد,
إِمْطارٌ,مصدر,أَمْطَرَ,مذكر,مفرد,
إِمْطاءٌ,مصدر,أَمْطَى,مذكر,مفرد,
إِمْعانٌ,مصدر,أَمْعَنَ,مذكر,مفرد,
إِمْكانٌ,مصدر,أَمْكَنَ,مذكر,مفرد,
أَمَلٌ,مصدر,أَمَلَ,مذكر,مفرد,
آمال,مصدر,أَمَلَ,مؤنث,جمع,
إِمْلالٌ,مصدر,أَمَلَّ,مذكر,مفرد,
أَمْنٌ,مصدر,أَمِنَ,NULL,NULL,
إِمْلاقٌ,مصدر,أَمْلَقَ,مذكر,مفرد,
إِمْلاكٌ,مصدر,أَمْلَكَ,مذكر,مفرد,
إِمْلاءٌ,مصدر,أَمْلى,مذكر,مفرد,
أمالي,مصدر,أَمْلى,مؤنث,جمع,
تَأْمِيمٌ,مصدر,أَمَّمَ,مذكر,مفرد,
إيمَانٌ,مصدر,آمَنَ,مذكر,مفرد,
تَأْمِينٌ,مصدر,أَمَّنَ,مذكر,مفرد,
أمَانَةٌ,مصدر,أمُنَ,مؤنث,مفرد,
أمَانٌ,مصدر,أمِنَ,مذكر,مفرد,
إِنْباءٌ,مصدر,أَنْبَأَ,مذكر,مفرد,
إِمْهالٌ,مصدر,أَمْهَلَ,مذكر,مفرد,
أَيْنٌ,مصدر,آن,مذكر,مفرد,
أوْنٌ,مصدر,آنَ,مذكر,مفرد,
أَنَّةٌ,مصدر,أَنَّ,مؤنث,مفرد,
أنِينٌ,مصدر,أنَّ,مذكر,مفرد,
إِنابَةٌ,مصدر,أَنابَ,مؤنث,مفرد,
إِنارَةٌ,مصدر,أَنارَ,مؤنث,مفرد,
إِناطَةٌ,مصدر,أَناطَ,مؤنث,مفرد,
تَأْنِيبٌ,مصدر,أَنَّبَ,مذكر,مفرد,
اِنْبِهارٌ,مصدر,اِنْبَهَرَ,مذكر,مفرد,
إِنْباتٌ,مصدر,أَنْبَتَ,مذكر,مفرد,
اِنْبِثاثٌ,مصدر,اِنْبَثَّ,مذكر,مفرد,
اِنْبِثاقٌ,مصدر,اِنْبَثَقَ,مذكر,مفرد,
اِنْبِجاسٌ,مصدر,اِنْبَجَسَ,مذكر,مفرد,
اِنْبِرامٌ,مصدر,اِنْبَرَمَ,مذكر,مفرد,
اِنْبِساطٌ,مصدر,اِنْبَسَطَ,مذكر,مفرد,
اِنْبِطاحٌ,مصدر,اِنْبَطَحَ,مذكر,مفرد,
اِنْبِعاثٌ,مصدر,اِنْبَعَثَ,مذكر,مفرد,
اِنْبِلاجٌ,مصدر,اِنْبَلَجَ,مذكر,مفرد,
اِنْتِسابٌ,مصدر,اِنْتَسَبَ,مذكر,مفرد,
اِنْتِباهٌ,مصدر,اِنْتَبَهَ,مذكر,مفرد,
إِنْتاجٌ,مصدر,أَنْتَجَ,مذكر,مفرد,
اِنْتِجاعٌ,مصدر,اِنْتَجَعَ,مذكر,مفرد,
اِنْتِحابٌ,مصدر,اِنْتَحَبَ,مذكر,مفرد,
اِنْتِحارٌ,مصدر,اِنْتَحَرَ,مذكر,مفرد,
اِنْتِحالٌ,مصدر,اِنْتَحَلَ,مذكر,مفرد,
اِنْتِخابٌ,مصدر,اِنْتَخَبَ,مذكر,مفرد,
اِنْتِدابٌ,مصدر,اِنْتَدَبَ,مذكر,مفرد,
اِنْتِزاعٌ,مصدر,اِنْتَزَعَ,مذكر,مفرد,
اِنْتِساخٌ,مصدر,اِنْتَسَخَ,مذكر,مفرد,
اِنْتِسَالٌ,مصدر,اِنْتَسَلَ,مذكر,مفرد,
اِنْتِشارٌ,مصدر,اِنْتَشَرَ,مذكر,مفرد,
اِنْتِشاقٌ,مصدر,اِنْتَشَقَ,مذكر,مفرد,
اِنْتِشالٌ,مصدر,اِنْتَشَلَ,مذكر,مفرد,
اِنْتِشاءٌ,مصدر,اِنْتَشَى,مذكر,مفرد,
اِنْتِصابٌ,مصدر,اِنْتَصَبَ,مذكر,مفرد,
اِنْتِصارٌ,مصدر,اِنْتَصَرَ,مذكر,مفرد,
اِنْتِصَافٌ,مصدر,اِنْتَصَفَ,مذكر,مفرد,
اِنْتِظارٌ,مصدر,اِنْتَظَرَ,مذكر,مفرد,
اِنْتِظامٌ,مصدر,اِنْتَظَمَ,مذكر,مفرد,
اِنْتِعاشٌ,مصدر,اِنْتَعَشَ,مذكر,مفرد,
اِنْتِعالٌ,مصدر,اِنْتَعَلَ,مذكر,مفرد,
اِنْتِفاخٌ,مصدر,اِنْتَفَخَ,مذكر,مفرد,
اِنْتِفاشٌ,مصدر,اِنْتَفَشَ,مذكر,مفرد,
اِنْتِفاضٌ,مصدر,اِنْتَفَضَ,مذكر,مفرد,
اِنْتِفاضَةٌ,مصدر,اِنْتَفَضَ,مؤنث,مفرد,
اِنْتِقاضٌ,مصدر,اِنْتَفَضَ,مذكر,مفرد,
اِنْتِفاعٌ,مصدر,اِنْتَفَعَ,مذكر,مفرد,
اِنْتِقادٌ,مصدر,اِنْتَقَدَ,مذكر,مفرد,
اِنْتِهازُ,مصدر,اِنْتَهَزَ,مذكر,مفرد,
اِنْتِقاصٌ,مصدر,اِنْتَقَصَ,مذكر,مفرد,
اِنْتِقالٌ,مصدر,اِنْتَقَلَ,مذكر,مفرد,
اِنْتِقامٌ,مصدر,اِنْتَقَمَ,مذكر,مفرد,
اِنْتِقاءٌ,مصدر,اِنْتَقى,مذكر,مفرد,
اِنْتِكاسٌ,مصدر,اِنْتَكَسَ,مذكر,مفرد,
اِنْتِكاسَةٌ,مصدر,اِنْتَكَسَ,مؤنث,مفرد,
اِنْتِكاصٌ,مصدر,اِنْتَكَصَ,مذكر,مفرد,
اِنْتِماءٌ,مصدر,اِنْتَمَى,مذكر,مفرد,
اِنْتِهاجٌ,مصدر,اِنْتَهَجَ,مذكر,مفرد,
اِنْجِذامٌ,مصدر,اِنْجَذَمَ,مذكر,مفرد,
اِنْتِهاسٌ,مصدر,اِنْتَهَسَ,مذكر,مفرد,
اِنْتِهاكٌ,مصدر,اِنْتَهَكَ,مذكر,مفرد,
اِنْتِهاءٌ,مصدر,اِنْتَهَى,مذكر,مفرد,
اِنْثِناءٌ,مصدر,اِنْثَنَى,مذكر,مفرد,
إِنْجابٌ,مصدر,أَنْجَبَ,مذكر,مفرد,
اِنْجِبارٌ,مصدر,اِنْجَبَرَ,مذكر,مفرد,
إِنْجاحٌ,مصدر,أَنْجَحَ,مذكر,مفرد,
إِنْجادٌ,مصدر,أَنْجَدَ,مذكر,مفرد,
اِنْجِذابٌ,مصدر,اِنْجَذَبَ,مذكر,مفرد,
اِنْحِسارٌ,مصدر,اِنْحَسَرَ,مذكر,مفرد,
اِنْجِرارٌ,مصدر,اِنْجَرَّ,مذكر,مفرد,
اِنْجِرافٌ,مصدر,اِنْجَرَفَ,مذكر,مفرد,
إِنْجازٌ,مصدر,أَنْجَزَ,مذكر,مفرد,
اِنْجِلاءٌ,مصدر,اِنْجَلَى,مذكر,مفرد,
اِنْحِيازٌ,مصدر,اِنْحازَ,مذكر,مفرد,
اِنْحِباسٌ,مصدر,اِنْحَبَسَ,مذكر,مفرد,
اِنْحِتاتٌ,مصدر,اِنْحَتَّ,مذكر,مفرد,
اِنْحِدارٌ,مصدر,اِنْحَدَرَ,مذكر,مفرد,
اِنْحِرافٌ,مصدر,اِنْحَرَفَ,مذكر,مفرد,
اِنْخِرَاقٌ,مصدر,اِنْخَرَقَ,مذكر,مفرد,
اِنْحِسامٌ,مصدر,اِنْحَسَمَ,مذكر,مفرد,
اِنْحِصارٌ,مصدر,اِنْحَصَرَ,مذكر,مفرد,
اِنْحِطاطٌ,مصدر,اِنْحَطَّ,مذكر,مفرد,
اِنْحِطامٌ,مصدر,اِنْحَطَمَ,مذكر,مفرد,
اِنْحِلالٌ,مصدر,اِنْحَلَّ,مذكر,مفرد,
اِنْحِلابٌ,مصدر,اِنْحَلَبَ,مذكر,مفرد,
اِنْحِناءٌ,مصدر,اِنْحَنَى,مذكر,مفرد,
اِنْخِدَاعٌ,مصدر,اِنْخَدَعَ,مذكر,مفرد,
اِنْخِراطٌ,مصدر,اِنْخَرَطَ,مذكر,مفرد,
اِنْدِراجٌ,مصدر,اِنْدَرَجَ,مذكر,مفرد,
اِنْخِرامٌ,مصدر,اِنْخَرَمَ,مذكر,مفرد,
اِنْخِسافٌ,مصدر,اِنْخَسَفَ,مذكر,مفرد,
اِنْخِفاضٌ,مصدر,اِنْخَفَضَ,مذكر,مفرد,
اِنْخِلاعٌ,مصدر,اِنْخَلَعَ,مذكر,مفرد,
اِنْخِناقٌ,مصدر,اِنْخَنَقَ,مذكر,مفرد,
إِنْدابٌ,مصدر,أَنْدَبَ,مذكر,مفرد,
اِنْدِباغٌ,مصدر,اِنْدَبَغَ,مذكر,مفرد,
اِنْدِثارٌ,مصدر,اِنْدَثَرَ,مذكر,مفرد,
اِنْدِحارٌ,مصدر,اِنْدَحَرَ,مذكر,مفرد,
اِنْدِمالٌ,مصدر,اِنْدَمَلَ,مذكر,مفرد,
اِنْدِراسٌ,مصدر,اِنْدَرَسَ,مذكر,مفرد,
اِنْدِساسٌ,مصدر,اِنْدَسَّ,مذكر,مفرد,
اِنْدِفاعٌ,مصدر,اِنْدَفَعَ,مذكر,مفرد,
اِنْدِفاقٌ,مصدر,اِنْدَفَقَ,مذكر,مفرد,
اِنْدِفانٌ,مصدر,اِنْدَفَنَ,مذكر,مفرد,
اِنْدِقاقٌ,مصدر,اِنْدَقَّ,مذكر,مفرد,
اِنْدِلاعٌ,مصدر,اِنْدَلَعَ,مذكر,مفرد,
اِنْدِلاقٌ,مصدر,اِنْدَلَقَ,مذكر,مفرد,
اِنْدِماجٌ,مصدر,اِنْدَمَجَ,مذكر,مفرد,
إِينَاسٌ,مصدر,آنَسَ,مذكر,مفرد,
إِنْذارٌ,مصدر,أَنْذَرَ,مذكر,مفرد,
اِنْزِياحٌ,مصدر,اِنْزاحَ,مذكر,مفرد,
اِنْزِجارٌ,مصدر,اِنْزَجَرَ,مذكر,مفرد,
اِنْزِعاجٌ,مصدر,اِنْزَعَجَ,مذكر,مفرد,
اِنْزِعَاقٌ,مصدر,اِنْزَعَقَ,مذكر,مفرد,
إِنْزافٌ,مصدر,أَنْزَفَ,مذكر,مفرد,
إِنْزالٌ,مصدر,أَنْزَلَ,مذكر,مفرد,
اِنْزِلاقٌ,مصدر,اِنْزَلَقَ,مذكر,مفرد,
اِنْزِواءٌ,مصدر,اِنْزَوَى,مذكر,مفرد,
اِنْسِدالٌ,مصدر,اِنْسَدَلَ,مذكر,مفرد,
اِنْسِيابٌ,مصدر,اِنْسابَ,مذكر,مفرد,
اِنْسِياقٌ,مصدر,اِنْساقَ,مذكر,مفرد,
أُنْسٌ,مصدر,أَنَسَ,أَنُسَ,NULL,
اِنْسِباكٌ,مصدر,اِنْسَبَكَ,مذكر,مفرد,
اِنْسِتارٌ,مصدر,اِنْسَتَرَ,مذكر,مفرد,
اِنْسِجامٌ,مصدر,اِنْسَجَمَ,مذكر,مفرد,
اِنْسِحابٌ,مصدر,اِنْسَحَبَ,مذكر,مفرد,
اِنْسِحاقٌ,مصدر,اِنْسَحَقَ,مذكر,مفرد,
اِنْسِدَادٌ,مصدر,اِنْسَدَّ,مذكر,مفرد,
اِنْسِراقٌ,مصدر,اِنْسَرَقَ,مذكر,مفرد,
اِنْسِطاحٌ,مصدر,اِنْسَطَحَ,مذكر,مفرد,
إِنْسافٌ,مصدر,أَنْسَفَ,مذكر,مفرد,
اِنْسِفاكٌ,مصدر,اِنْسَفَكَ,مذكر,مفرد,
اِنْسِكابٌ,مصدر,اِنْسَكَبَ,مذكر,مفرد,
اِنْسِلالٌ,مصدر,اِنْسَلَّ,مذكر,مفرد,
اِنْسِلاخٌ,مصدر,اِنْسَلَخَ,مذكر,مفرد,
إِنْشاءٌ,مصدر,أَنْشَأَ,مذكر,مفرد,
إِنْشادٌ,مصدر,أَنْشَدَ,مذكر,مفرد,
اِنْشِراحٌ,مصدر,اِنْشَرَحَ,مذكر,مفرد,
إِنْشاطٌ,مصدر,أَنْشَطَ,مذكر,مفرد,
اِنْشِعابٌ,مصدر,اِنْشَعَبَ,مذكر,مفرد,
اِنْشِغافٌ,مصدر,اِنْشَغَفَ,مذكر,مفرد,
اِنْشِغالٌ,مصدر,اِنْشَغَلَ,مذكر,مفرد,
اِنْشِقاقٌ,مصدر,اِنْشَقَّ,مذكر,مفرد,
إِنْشالٌ,مصدر,أَنْشَلَ,مذكر,مفرد,
اِنْشِلالٌ,مصدر,اِنْشَلَّ,مذكر,مفرد,
اِنْشِواءٌ,مصدر,اِنْشَوى,مذكر,مفرد,
اِنْصِياعٌ,مصدر,اِنْصاعَ,مذكر,مفرد,
اِنْصِبابٌ,مصدر,اِنْصَبَّ,مذكر,مفرد,
اِنْضِمامٌ,مصدر,اِنْضَمَّ,مذكر,مفرد,
اِنْصاتٌ,مصدر,أَنْصَتَ,مذكر,مفرد,
اِنْصِداعٌ,مصدر,اِنْصَدَعَ,مذكر,مفرد,
اِنْصِرافٌ,مصدر,اِنْصَرَفَ,مذكر,مفرد,
اِنْصِرامٌ,مصدر,اِنْصَرَمَ,مذكر,مفرد,
إِنْصافٌ,مصدر,أَنْصَفَ,مذكر,مفرد,
اِنْصِهارٌ,مصدر,اِنْصَهَرَ,مذكر,مفرد,
اِنْضِباطٌ,مصدر,اِنْضَبَطَ,مذكر,مفرد,
إِنْضاجٌ,مصدر,أَنْضَجَ,مذكر,مفرد,
